id,posted_by,text,hashtags,in_reply_to_status_id
396910067188240384,Rihanna,Phuck what happens tonight...,[],
395928215807852545,Rihanna,RT @river_island: We've got 3 more pieces of #RihannaForRiverIsland to giveaway! Keep tweeting your links &amp; pics for your chance to #win! #…,"[{u'indices': [45, 67], u'text': u'RihannaForRiverIsland'}, {u'indices': [136, 140], u'text': u'win'}]",
395569405801033728,Rihanna,Heauxm $weet Heauxm #Barbados,"[{u'indices': [20, 29], u'text': u'Barbados'}]",
395422814146424833,Rihanna,#PuertoRico I'm truly blown away by you! Thank you so much for giving me one of the best nights on tour!! #dwt,"[{u'indices': [0, 11], u'text': u'PuertoRico'}, {u'indices': [106, 110], u'text': u'dwt'}]",
395342510354366465,Rihanna,"“@_Vaun: Turn Puerto Rico out, tbh @rihanna.” You should be here celebrating your birthday with me! #HAPPYBirthday love","[{u'indices': [100, 114], u'text': u'HAPPYBirthday'}]",395341016753922049
395341942063923200,Rihanna,"“@_Vaun: Turn Puerto Rico out, tbh @rihanna.” You should be here with me on your celebratin",[],395341016753922049
395340080338198528,Rihanna,Puerto Rico!!!!' FINALLYYYY!!! I've been WAITING for you!!! #dwt,"[{u'indices': [60, 64], u'text': u'dwt'}]",
395327860766158848,Rihanna,“@rodin_thinker: @rihanna @Eminem and also #1 on the UK iTunes as well” wow!!!,[],395323850591707136
395327627810320384,Rihanna,RT @Mrs_ToyaC: @rihanna @Eminem look at the slayage!! #TheMonster is #1 on US iTunes,"[{u'indices': [54, 65], u'text': u'TheMonster'}]",
394762058732154880,Rihanna,"“@Faiz_Fenty: u had snakes on u, but they scare u?” Go figure! They fly around way too fast for me! Im dead ass in Leandra n Noella room now",[],394759796521721856
394759404119392256,Rihanna,"What de rasshoooolllleee!!! I just get run out my room from a bat, a grasshopper,  and a roach de size of a bat!!! Only in the #DR","[{u'indices': [127, 130], u'text': u'DR'}]",
393535015591882753,Rihanna,About to drop my new magazine cover for @032C !!!! Shot by the epic duo @inezvinoodh !!! #high #fashion #ghetto #goth,"[{u'indices': [89, 94], u'text': u'high'}, {u'indices': [95, 103], u'text': u'fashion'}, {u'indices': [104, 111], u'text': u'ghetto'}, {u'indices': [112, 117], u'text': u'goth'}]",
392910613380608000,Rihanna,RT @PiscesAreUs: As #Pisces get older they learn to set important boundaries and they usually learn to take better care of themselves.,"[{u'indices': [20, 27], u'text': u'Pisces'}]",
392910198429728768,Rihanna,RT @PiscesAreUs: The kind of girl who can't be defined = #PiscesWoman,"[{u'indices': [57, 69], u'text': u'PiscesWoman'}]",
392784842053931008,Rihanna,"Woke up in #Greece , went the office in #Israel , and we are on our way to #DR  #Tuesdayz #WorldWideMess #takeoff #JahBless","[{u'indices': [11, 18], u'text': u'Greece'}, {u'indices': [40, 47], u'text': u'Israel'}, {u'indices': [75, 78], u'text': u'DR'}, {u'indices': [80, 89], u'text': u'Tuesdayz'}, {u'indices': [90, 104], u'text': u'WorldWideMess'}, {u'indices': [105, 113], u'text': u'takeoff'}, {u'indices': [114, 123], u'text': u'JahBless'}]",
392775866935435264,Rihanna,"#TelAviv THANK YOU for making tonight so big for me! We sold out, and became biggest female show in histoRIH to play in your home!! #NAVY","[{u'indices': [0, 8], u'text': u'TelAviv'}, {u'indices': [132, 137], u'text': u'NAVY'}]",
392399329220366336,Rihanna,More sneak peek pix of my #PHOTOALBUMBOOK with @gnlstudios coming soon with love from #Greece,"[{u'indices': [26, 41], u'text': u'PHOTOALBUMBOOK'}, {u'indices': [86, 93], u'text': u'Greece'}]",
390326164801462272,Rihanna,"RT @SuchAF_cKnLADY: Vote for Rihanna at the 2013 #AMAs: Artist of the Year, Favorite Female Artist (Pop + R+B), Favorite Album R+B http://t…","[{u'indices': [49, 54], u'text': u'AMAs'}]",
390325268193492992,Rihanna,@kerrywashington you serve!! And you serve it well!! Keep up the excellence!!,[],388767013381758976
388106831195041792,Rihanna,RT @PiscesAreUs: #Pisces tend to escape into fantasy and day dreams. There they are free.,"[{u'indices': [17, 24], u'text': u'Pisces'}]",
388106717114159104,Rihanna,RT @PiscesAreUs: #Pisces always kept a tight circle...never been interested in temporary friendships.,"[{u'indices': [17, 24], u'text': u'Pisces'}]",
388105271635353600,Rihanna,I miss Barbados!!! #HeauxmSick,"[{u'indices': [19, 30], u'text': u'HeauxmSick'}]",
387820808925884416,Rihanna,Bye Bye New Zealand!! I love you!!! Hate to leave....soon.,[],
386642730979295234,Rihanna,"RT @SuchAF_cKnLADY: Rihanna Brings Kylie Minogue, Big Sean, Naya Rivera, Miley Cyrus + More To @StyledToRock Oct. 25 on @BravoTV http://t.c…",[],
386131320436297730,Rihanna,@ricky_martin thank U so much for coming tonight! I really wished we got the chance to meet! U are major and it was an honor to have U here!,[],
385547371959955456,Rihanna,“@VEVO: @rihanna You act fast! Wheels are in motion...” It's a #NAVY thang!!,"[{u'indices': [63, 68], u'text': u'NAVY'}]",385544833596542976
385537285032136704,Rihanna,"Almost time…My #RiRiHeartsMAC Fall collection arrives internationally tomorrow at @MACCosmetics, in-stores &amp; online!","[{u'indices': [15, 29], u'text': u'RiRiHeartsMAC'}]",
