id,posted_by,text,hashtags,in_reply_to_status_id
530110670453219328,Barack Obama,"""I'm going to squeeze every last bit of opportunity to make the world a better place over these last two years."" —President Obama",[],
528215384659222528,Barack Obama,"""It's up to us to restore the ideals that made this country great."" —President Obama #WomenSucceed","[{u'indices': [85, 98], u'text': u'WomenSucceed'}]",
528214515221934080,Barack Obama,"""We have to raise our voices to demand that women get paid fairly."" —President Obama #WomenSucceed","[{u'indices': [85, 98], u'text': u'WomenSucceed'}]",
528213942401646593,Barack Obama,"President Obama: Let's encourage more women and more girls to go into fields like engineering, science, and math. #WomenSucceed","[{u'indices': [114, 127], u'text': u'WomenSucceed'}]",
528213182498623488,Barack Obama,"""We've got to catch up to the 21st century. We've got to pass a fair pay law."" —President Obama #WomenSucceed","[{u'indices': [96, 109], u'text': u'WomenSucceed'}]",
528212573288558592,Barack Obama,"""Nobody who works full time in America should be raising their kids below the poverty line."" —President Obama #RaiseTheWage","[{u'indices': [110, 123], u'text': u'RaiseTheWage'}]",
528211751024615424,Barack Obama,"""About 28 million Americans would benefit if we raised the minimum wage to $10.10."" —President Obama #RaiseTheWage","[{u'indices': [101, 114], u'text': u'RaiseTheWage'}]",
528210839065464833,Barack Obama,"""When women do well, everybody does well."" — President Obama #WomenSucceed","[{u'indices': [61, 74], u'text': u'WomenSucceed'}]",
528210070509584384,Barack Obama,President Obama: We have to ensure women are full and equal participants in the economy. #WomenSucceed,"[{u'indices': [89, 102], u'text': u'WomenSucceed'}]",
528209460087377922,Barack Obama,"""We've got to harness the progress we're seeing in the broader economy to make sure it's working for all Americans."" — President Obama",[],
528208741951238145,Barack Obama,"""Ten million Americans have now gained the peace of mind of having health insurance."" — President Obama",[],
528208283908050944,Barack Obama,"""For the first time in six years, the unemployment rate is under six percent."" — President Obama",[],
528207646721986560,Barack Obama,"""Happy Halloween, everybody. I see a lot of you came as college students."" — President Obama at Rhode Island College",[],
527879345700757504,Barack Obama,"""Bold, big-hearted, and Boston strong, Tom was the embodiment of the city he loved and led."" —President Obama on the passing Tom Menino",[],
520698135857754112,Barack Obama,"""Today, we honor Malala and Kailash’s achievements."" —President Obama on the Nobel Peace Prize announcement",[],
520603040382849024,Barack Obama,"RT @SmlBizMajority: #With1010, we could grow the economy and give a much-needed boost to #smallbiz &amp; their workers. Let’s make it happen.","[{u'indices': [20, 29], u'text': u'With1010'}, {u'indices': [89, 98], u'text': u'smallbiz'}]",
520267325946085376,Barack Obama,RT @WhiteHouse: FACT: The number of uninsured young Americans has dropped by nearly 40% over the past 4 years. #ACAWorks http://t.co/eg1H9M…,"[{u'indices': [111, 120], u'text': u'ACAWorks'}]",
519241040134295552,Barack Obama,RT @WhiteHouse: Check out stories from Americans across the country on how raising the minimum wage would help them → http://t.co/akWsI1nrq…,[],
519190672251686912,Barack Obama,The Supreme Court just cleared the path for marriage equality in at least five more states. #LoveIsLove,"[{u'indices': [92, 103], u'text': u'LoveIsLove'}]",
518079080508297216,Barack Obama,"Progress: The unemployment rate just fell to 5.9%, the lowest rate since July 2008. #ActOnJobs","[{u'indices': [84, 94], u'text': u'ActOnJobs'}]",
517754719473635328,Barack Obama,"""The story of America is a story of progress."" —President Obama #AmericaLeads","[{u'indices': [64, 77], u'text': u'AmericaLeads'}]",
517754067523604481,Barack Obama,"""It is the American people who have made the progress of the last six years possible."" —President Obama #AmericaLeads","[{u'indices': [104, 117], u'text': u'AmericaLeads'}]",
517753484649955328,Barack Obama,"""America’s economic greatness has never trickled from the top down—it grows from a rising, thriving middle class."" —President Obama",[],
517752762461736960,Barack Obama,"President Obama: While affordable health care might still be a threat to freedom on Fox News, it’s working pretty well in the real world.",[],
517751996234084353,Barack Obama,"""Let's catch up to 2014."" —President Obama on #EqualPay for women","[{u'indices': [46, 55], u'text': u'EqualPay'}]",
517751436323454976,Barack Obama,"""Let's agree that no one who works full time in America should ever have to work in poverty."" —President Obama",[],
517750693147312129,Barack Obama,"""If we raise the minimum wage, we won’t just put more money in workers’ pockets—they’ll spend that money."" —President Obama #AmericaLeads","[{u'indices': [124, 137], u'text': u'AmericaLeads'}]",
517749996578287616,Barack Obama,"""Let's keep reforming our education system so young people at every level have the same shot at success."" —President Obama #AmericaLeads","[{u'indices': [123, 136], u'text': u'AmericaLeads'}]",
517749361229307904,Barack Obama,"""I’m setting a new goal: By the end of this decade, let’s enroll six million children in high-quality preschool."" —President Obama",[],
517748716778692608,Barack Obama,"""America is better poised to lead and succeed in the 21st century than any other nation on Earth."" —President Obama #AmericaLeads","[{u'indices': [116, 129], u'text': u'AmericaLeads'}]",
517747933178261506,Barack Obama,"""When I took office, the deficit was nearly 10 percent of our economy. Today, it’s approaching 3 percent."" —President Obama #AmericaLeads","[{u'indices': [124, 137], u'text': u'AmericaLeads'}]",
517747209526210561,Barack Obama,"""We're slowing the cost of health care—and we're covering more people at the same time."" —President Obama #AmericaLeads","[{u'indices': [106, 119], u'text': u'AmericaLeads'}]",
517746603948388352,Barack Obama,"""Premiums are rising at a rate tied for the lowest on record."" —President Obama #AmericaLeads","[{u'indices': [80, 93], u'text': u'AmericaLeads'}]",
517746079496822785,Barack Obama,"""Today, we have seen a dramatic slowdown in the rising cost of health care."" —President Obama #AmericaLeads","[{u'indices': [94, 107], u'text': u'AmericaLeads'}]",
517745507549339648,Barack Obama,"""In the decade before the Affordable Care Act—AKA Obamacare—double-digit premium increases were common."" —President Obama #AmericaLeads","[{u'indices': [122, 135], u'text': u'AmericaLeads'}]",
517744919772155904,Barack Obama,"""Last year, our elementary and middle school students had the highest math and reading scores on record."" —President Obama #AmericaLeads","[{u'indices': [123, 136], u'text': u'AmericaLeads'}]",
517744232035909634,Barack Obama,"""Today, they’re building and selling new cars at the fastest rate in eight years."" —President Obama #AmericaLeads","[{u'indices': [100, 113], u'text': u'AmericaLeads'}]",
517743546116214784,Barack Obama,"""We have to make our economy work for every working American."" —President Obama #AmericaLeads","[{u'indices': [80, 93], u'text': u'AmericaLeads'}]",
517742939150491648,Barack Obama,"""When the middle class thrives ... America thrives. When it doesn’t, America doesn't."" —President Obama #AmericaLeads","[{u'indices': [104, 117], u'text': u'AmericaLeads'}]",
517742236281233409,Barack Obama,"""This is the longest, uninterrupted stretch of job growth in our history."" —President Obama #AmericaLeads","[{u'indices': [92, 105], u'text': u'AmericaLeads'}]",
517741636051161088,Barack Obama,"""Today, our businesses are hiring 200,000 Americans per month."" —President Obama #AmericaLeads","[{u'indices': [81, 94], u'text': u'AmericaLeads'}]",
517740875745464320,Barack Obama,"""As Americans, we can and should be proud of the progress our country has made over these past six years."" —President Obama #AmericaLeads","[{u'indices': [124, 137], u'text': u'AmericaLeads'}]",
517740262937096192,Barack Obama,"""American leadership is the one constant in an uncertain world."" —President Obama #AmericaLeads","[{u'indices': [82, 95], u'text': u'AmericaLeads'}]",
517377976066121728,Barack Obama,"""Together, we renew our commitment to better prevent, detect, and treat breast cancer."" —President Obama on Breast Cancer Awareness Month",[],
516670748182994946,Barack Obama,"RT @VP: Today, we’re announcing how grants will help: 
Train workers ✓
Connect businesses w/ workers ✓
Expand middle class ✓
http://t.co/UP…",[],
514479577830129664,Barack Obama,"""The most important title is not president or prime minister, but citizen."" —President Obama #CGI2014","[{u'indices': [93, 101], u'text': u'CGI2014'}]",
514463316186374144,Barack Obama,"""I call on all countries to join us—not next year, but now."" —President Obama #ActOnClimate","[{u'indices': [78, 91], u'text': u'ActOnClimate'}]",
514462909749944322,Barack Obama,"""We have a special responsibility to lead. That's what big nations have to do."" —President Obama #ActOnClimate","[{u'indices': [97, 110], u'text': u'ActOnClimate'}]",
514462253605609472,Barack Obama,"""We have to work together as a global community to tackle this global threat before it is too late."" —President Obama #ActOnClimate","[{u'indices': [118, 131], u'text': u'ActOnClimate'}]",
514461859542351872,Barack Obama,"""We are the first generation to feel the effect of climate change and the last generation who can do something about it."" —President Obama",[],
514461560316497921,Barack Obama,"""We cannot condemn our children and their children to a future they do not have the capacity to repair."" —President Obama #ActOnClimate","[{u'indices': [122, 135], u'text': u'ActOnClimate'}]",
514214820552638464,Barack Obama,"RT @WhiteHouse: You don't get to pick your tax rate.
Neither should corporations.
Let's make sure we all play by the same rules. http://t.c…",[],
513034890863181824,Barack Obama,"RT @oliviamunn: #ItsOnUs to:

Step up and say something.

Not look the other way.

Take the pledge to help stop sexual assault.

http://t.c…","[{u'indices': [16, 24], u'text': u'ItsOnUs'}]",
513007495552712704,Barack Obama,"""Take a pledge to help keep women and men safe from sexual assault."" —President Obama #ItsOnUs","[{u'indices': [86, 94], u'text': u'ItsOnUs'}]",
513005176069046272,Barack Obama,"""It is on all of us to reject the quiet tolerance of sexual assault."" —President Obama #ItsOnUs","[{u'indices': [87, 95], u'text': u'ItsOnUs'}]",
513004479030247424,Barack Obama,"""It's not just on the survivors."" —President Obama #ItsOnUs","[{u'indices': [51, 59], u'text': u'ItsOnUs'}]",
513003528017936384,Barack Obama,"""We don't condemn sexual assault as loudly as we should."" —President Obama #ItsOnUs","[{u'indices': [75, 83], u'text': u'ItsOnUs'}]",
513002936201666561,Barack Obama,"""Sexual violence isn't just a crime—it's a civil rights violation."" —President Obama #ItsOnUs","[{u'indices': [85, 93], u'text': u'ItsOnUs'}]",
513002203494498304,Barack Obama,"""Campus sexual assault is no longer a thing that we as a nation can say, 'It's not our problem.'"" —President Obama #ItsOnUs","[{u'indices': [115, 123], u'text': u'ItsOnUs'}]",
513001099302023168,Barack Obama,"""This is not your fight alone. It's on all of us."" —President Obama #ItsOnUs","[{u'indices': [68, 76], u'text': u'ItsOnUs'}]",
512998637144920065,Barack Obama,"""Every one of these statistics is a life."" —@VP Biden #ItsOnUs","[{u'indices': [54, 62], u'text': u'ItsOnUs'}]",
512655873328443392,Barack Obama,"RT @SenGillibrand: Empowering women to achieve their full economic potential is not only good for women, it's good for our families &amp; econo…",[],
512336427170807808,Barack Obama,"""For more than two centuries, our founding charter has guided our progress and defined us as a people."" —President Obama on Constitution Day",[],
510514190218305538,Barack Obama,RT @FLOTUS: Happy Birthday @AmeriCorps! I'm honored to have served with them in Chicago and couldn't be prouder of all they've accomplished…,[],
510462808769589249,Barack Obama,"""People who love their country can change it ... That is the promise of AmeriCorps."" —President Obama #AmeriCorps20","[{u'indices': [102, 115], u'text': u'AmeriCorps20'}]",
510461673140793345,Barack Obama,"""If you're an employer … look to AmeriCorps. Look to the Peace Corps."" —President Obama #AmeriCorps20","[{u'indices': [88, 101], u'text': u'AmeriCorps20'}]",
510460885668597760,Barack Obama,"""We've seen again and again how national service gives young people valuable training … and employers have noticed."" —President Obama",[],
510460036003278849,Barack Obama,"""We are determined to help AmeriCorps succeed."" —President Obama #AmeriCorps20","[{u'indices': [65, 78], u'text': u'AmeriCorps20'}]",
510459358358958080,Barack Obama,"""I began to understand what citizenship meant—not just words on a page."" —President Obama on community service #AmeriCorps20","[{u'indices': [111, 124], u'text': u'AmeriCorps20'}]",
510458618198515712,Barack Obama,"""The Obama household was on board with AmeriCorps from the start."" —President Obama #AmeriCorps20","[{u'indices': [84, 97], u'text': u'AmeriCorps20'}]",
510456817604763648,Barack Obama,"""You have made America stronger because of what you've done."" —President Obama to @americorps #AmeriCorps20","[{u'indices': [94, 107], u'text': u'AmeriCorps20'}]",
510451255114608640,Barack Obama,RT @billclinton: #OTD in '94 I welcomed the 1st class of @Americorps. Grateful to the 900K members who've kept the spirit of service alive …,"[{u'indices': [17, 21], u'text': u'OTD'}]",
510082200134361088,Barack Obama,"""Thirteen years after small and hateful minds conspired to break us, America stands tall."" —President Obama #NeverForget","[{u'indices': [108, 120], u'text': u'NeverForget'}]",
509757850789240832,Barack Obama,"RT @WhiteHouse: When #WomenSucceed, America succeeds. It's long-past time to ensure #EqualPay for women. #PaycheckFairness http://t.co/pS1q…","[{u'indices': [21, 34], u'text': u'WomenSucceed'}, {u'indices': [84, 93], u'text': u'EqualPay'}, {u'indices': [105, 122], u'text': u'PaycheckFairness'}]",
509427698910121986,Barack Obama,"RT @VP: ""When we all understand that even one case is too many, that’s when it will change."" -VP Biden on violence against women #VAWA #1is…","[{u'indices': [129, 134], u'text': u'VAWA'}]",
509392614840205312,Barack Obama,"""We reaffirm the basic human right to be free from violence and abuse.""—President Obama on the Violence Against Women Act's 20th anniversary",[],
507282544979501056,Barack Obama,RT @vj44: Good news: New economic trends show female short-term unemployment falling to pre-recession levels. #WomenSucceed http://t.co/jqX…,"[{u'indices': [110, 123], u'text': u'WomenSucceed'}]",
507255157793374208,Barack Obama,FACT: Total U.S. exports sustained 11.3 million American jobs in 2013. #MadeInAmerica,"[{u'indices': [71, 85], u'text': u'MadeInAmerica'}]",
504326872709079040,Barack Obama,RT @WhiteHouse: Congress could help millions of #WomenSucceed by raising the minimum wage. #RaiseTheWage #WomensEqualityDay http://t.co/8XI…,"[{u'indices': [48, 61], u'text': u'WomenSucceed'}, {u'indices': [91, 104], u'text': u'RaiseTheWage'}, {u'indices': [105, 123], u'text': u'WomensEqualityDay'}]",
504315795757744129,Barack Obama,It's time to make the pay gap a thing of the past—American women deserve better. #WEMatter,"[{u'indices': [81, 90], u'text': u'WEMatter'}]",
504309018785890304,Barack Obama,"“If you want somebody who knows how to get the job done, no matter the mission, hire a veteran.” —President Obama at #ALConvention","[{u'indices': [117, 130], u'text': u'ALConvention'}]",
504306718730231808,Barack Obama,"""I'm announcing 19 new executive actions to improve mental health care for those American heroes and their families."" —President Obama",[],
